2024-02-02 18:26:31,217: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-02 18:26:31,989: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-02 18:26:31,990: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 18:26:31,992: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-02 18:26:31,993: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 18:26:31,994: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:31[0m
2024-02-02 18:26:31,995: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:32,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,046: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,048: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,050: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-02 18:26:33,050: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-02 18:26:33,051: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,169: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,170: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,171: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-02 18:26:33,172: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-02 18:26:33,173: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-02 18:26:33,174: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 18:26:33,175: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 18:26:33,175: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 18:26:33,176: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-02 18:26:33,177: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 18:26:33,178: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-02 18:26:33,178: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 18:26:33,179: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,180: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,290: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,292: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,293: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-02 18:26:33,294: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-02 18:26:33,295: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,413: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,414: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,415: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-02 18:26:33,416: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-02 18:26:33,417: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,417: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,418: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,538: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,539: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,541: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-02-02 18:26:33,542: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-02 18:26:33,543: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,543: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,544: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,659: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,661: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,662: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-02-02 18:26:33,662: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-02 18:26:33,663: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,663: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,664: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,780: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,782: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,783: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-02-02 18:26:33,783: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-02 18:26:33,784: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-02 18:26:33,785: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-02 18:26:33,787: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-02 18:26:33,787: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 18:26:33,788: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-02 18:26:33,789: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 18:26:33,789: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-02 18:26:33,790: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 18:26:33,791: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,791: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,792: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,901: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,903: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:33,904: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-02-02 18:26:33,905: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-02 18:26:33,906: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:33[0m
2024-02-02 18:26:33,906: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:33,908: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,025: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,026: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:34,027: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-02-02 18:26:34,028: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-02 18:26:34,029: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,029: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,030: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,139: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,140: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:34,142: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-02-02 18:26:34,142: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-02 18:26:34,143: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,143: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,144: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,250: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,251: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:34,252: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-02-02 18:26:34,253: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-02-02 18:26:34,253: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 18:26:34,372: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 18:26:34[0m
2024-02-02 18:26:34,374: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 18:26:34,375: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-02-02 18:26:34,375: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-02-02 18:26:34,376: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-02 18:26:34,378: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-02-02 18:26:34,379: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-02-02 18:26:34,380: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 18:26:34,380: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-02-02 18:26:34,381: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
